Class,text,header,pdfsize bins,metadata size bins,pages bins,xref Length bins,title characters bins,isEncrypted bins,embedded files bins,images bins,obj bins,endobj bins,stream bins,endstream bins,xref bins,trailer bins,startxref bins,pageno bins,encrypt bins,ObjStm bins,JS bins,Javascript bins,AA bins,OpenAction bins,Acroform bins,JBIG2Decode bins,RichMedia bins,launch bins,EmbeddedFile bins,XFA bins,Colors bins
1,1,21,7,14,0,304,26,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,45,14,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,0,1,0,23,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,45,10,0,50,0,2,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,166,0,0,0,0,18,18,36,54,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1,1,6,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,7,1,0,304,0,0,0,0,3,3,29,47,9,9,5,12,0,5,0,0,0,0,0,0,0,0,0,0,0
1,1,10,0,1,0,23,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,45,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,7,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,18,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,24,7,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,21,107,39,0,50,7,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,0,1,0,23,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,34,12,1,0,166,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,7,10,0,100,26,0,0,0,29,29,36,54,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,0,1,0,23,0,0,0,0,4,4,7,7,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,10,45,8,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,89,16,0,274,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,3,7,16,0,50,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,15,0,1,0,21,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,2,21,121,24,0,304,14,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,15,7,1,0,304,0,0,0,0,18,18,25,43,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0
1,1,10,57,10,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,7,10,0,100,26,0,0,0,18,18,25,43,1,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0
1,1,21,45,13,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,3,21,7,40,0,50,7,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,2,21,121,69,11,100,37,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,45,14,0,50,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,18,7,16,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,7,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,21,7,40,0,50,7,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,2,21,7,24,0,304,7,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,7,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,3,10,7,15,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,10,274,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,2,10,45,13,0,304,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,34,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,73,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,21,112,38,0,50,7,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,45,1,0,304,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,29,29,0,0,1,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,1,0,304,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,18,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,102,10,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,121,1,0,304,0,0,0,0,7,7,36,54,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0
1,1,18,121,1,0,183,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,0,0,2,0,1,0,0
1,1,15,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,6,0,1,0,23,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,121,1,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,8,0,127,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,21,0,16,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,45,8,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,46,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,112,31,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,1,0,1,0,23,0,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1,1,10,0,1,0,23,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,2,10,7,42,22,155,14,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,18,16,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,52,16,0,127,0,0,0,9,29,29,36,54,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,16,0,50,0,0,0,0,29,29,36,54,1,1,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0
1,1,18,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,7,15,0,304,26,0,0,0,29,29,0,0,1,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,45,16,0,100,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0
1,1,18,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,40,40,7,7,0,0,5,0,0,5,0,0,0,0,2,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,40,40,0,0,1,1,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,0,112,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,8,45,1,0,304,0,0,0,0,18,18,25,43,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,24,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,112,39,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,1,0,304,0,0,0,0,29,29,36,54,1,1,1,0,0,0,4,4,0,0,2,0,0,0,0,0,0
1,1,10,7,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,121,16,0,155,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,45,1,0,304,0,0,0,0,18,18,36,54,0,0,5,0,0,5,0,4,0,0,3,0,0,0,0,0,0
1,1,18,0,1,0,25,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,3,0,1,0,23,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,3,10,7,40,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,21,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,18,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,18,121,16,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,18,45,1,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,45,7,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,56,94,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,0,1,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,11,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,3,10,112,33,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,2,21,121,24,0,304,14,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,0,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,24,7,1,0,304,0,0,0,0,18,18,7,7,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1,3,10,112,41,0,50,7,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,1,0,304,0,0,0,0,18,18,0,0,1,1,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,10,0,100,26,0,0,0,29,29,0,0,1,1,1,7,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,25,0,50,0,0,0,0,29,29,25,43,1,1,1,12,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,21,45,16,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,7,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,15,29,35,11,100,37,0,0,9,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,24,121,16,0,50,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,6,1,0,112,0,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,6,0,1,0,50,0,0,0,0,18,18,25,43,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
1,1,18,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,2,0,1,2,0
1,1,21,29,14,0,304,26,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,18,16,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,15,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,3,3,112,42,0,50,7,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,18,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,7,10,0,100,26,0,0,0,40,40,0,0,1,1,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,3,0,4,0,50,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,1,45,1,0,304,0,0,0,0,7,7,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,45,8,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0
1,2,10,45,66,0,50,37,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,7,7,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,1,0,23,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,0,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,7,10,0,100,26,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,7,1,0,304,0,0,0,0,29,29,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,10,7,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,2,0
1,1,21,121,1,10,274,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,20,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,121,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,1,3,0
1,1,10,45,5,0,298,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0
1,1,10,18,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,7,1,0,304,0,0,0,0,29,29,25,43,1,1,1,12,0,0,0,4,0,2,0,0,0,0,0,0,0
1,2,21,121,41,11,100,37,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,45,11,0,304,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,12,1,0,166,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,0,1,0,0,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,7,10,0,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,45,16,0,100,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,18,0,1,0,166,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,21,40,16,0,304,26,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,2,15,7,23,0,304,7,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,15,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,21,121,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,15,45,15,0,50,0,0,0,0,40,40,0,0,1,1,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,9,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,10,0,100,26,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,21,45,5,0,224,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,21,121,1,0,304,0,0,0,0,4,4,7,7,5,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
1,1,15,45,1,0,47,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,119,16,0,100,0,0,0,0,40,40,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0
1,1,15,45,1,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,4,0,0,2,0,0,0,0,0,0
1,1,15,40,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,45,25,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,10,0,1,0,166,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,3,10,112,41,0,50,7,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,24,45,1,0,304,0,0,0,0,18,18,7,7,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1,1,10,119,1,0,304,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,0,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,10,0,100,26,0,0,0,56,94,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,45,8,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,18,18,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,16,0,304,37,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,7,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,35,45,1,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,0,1,0,166,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,0,1,0,166,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,21,45,1,11,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,15,45,1,0,304,0,0,0,0,7,7,0,0,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,52,1,0,304,0,0,0,0,40,40,0,0,1,1,1,10,0,0,0,0,0,2,0,0,0,0,0,0,0
1,2,10,121,21,11,100,31,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,7,7,25,43,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,1,0,304,0,0,0,0,29,29,36,54,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,45,1,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,121,1,10,274,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,0,1,0,24,0,0,0,0,7,7,0,0,1,1,1,12,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,3,45,1,0,304,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,21,119,1,0,304,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,63,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,34,7,15,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,121,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,24,121,1,0,304,0,0,0,0,18,18,25,43,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,45,8,0,127,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,45,1,0,304,0,0,0,0,7,7,25,43,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,3,10,45,23,0,50,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,15,0,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,7,10,0,100,26,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,7,16,0,50,0,0,0,0,18,18,36,54,1,1,1,0,0,0,0,0,0,0,2,0,0,0,8,2,0
1,1,10,0,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3,45,22,0,50,0,0,0,0,56,94,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
1,1,15,45,10,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,40,1,0,166,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,18,0,1,0,23,0,0,0,0,7,7,0,0,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0
1,1,10,121,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,21,45,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,34,45,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,10,7,16,0,50,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1,3,10,45,24,0,50,0,0,0,0,29,29,36,54,1,1,1,23,0,0,0,0,0,2,0,0,0,0,0,0,0
1,1,15,7,1,0,304,0,0,0,0,56,94,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
